"id" "X1" "X2"
"103" "mp_Mari<U+0458>aSt<U+0435>vanovic" 0.494114136534429 -0.450838690763759
"104" "mp_Mari<U+0458>a<U+0408><U+0435>vgjic" 1.21969368512169 -0.867870270405873
"105" "mp_MarkoDjurishic" -8.64901233525403 4.64057248500624
"106" "mp_MarkoProfDrAtlagic" 1.02799234802823 -0.73352055366723
"107" "mp_Mar<U+0458>anaMarash" 1.24827525256306 -0.870962281463423
"108" "mp_Ma<U+0458>aGo<U+0458>kovic" 1.31473159111955 -0.842139502405451
"109" "mp_MilanDjuritsa" 1.48293815270136 -0.76515433671349
"110" "mp_MilanDrLatkovic" 0.513896093307166 -0.333491788008511
"111" "mp_Milanka<U+0408><U+0435>vtovicVuko<U+0458>ichic" 1.25940002175026 -0.884455173221169
"112" "mp_MilanKorac" -0.947270584048114 1.20624078362397
"113" "mp_MilanKovach<U+0435>vic" -0.0455072929099522 -0.0927277927165879
"114" "mp_MilanKrkobabic" 0.769472789894771 -0.483127073742682
"115" "mp_MilanNovakovic" 1.25940002175026 -0.884455173221169
"116" "mp_MilanProfDrKn<U+0435>zh<U+0435>vic" 1.33690372636386 -0.992280223363346
"117" "mp_MilanP<U+0435>tric" -2.79854356895204 1.94475416874186
"118" "mp_MilanSt<U+0435>vanovic" 1.07001599006577 -0.472299766407376
"119" "mp_MilinkoZhivkovic" 0.0615287339908423 -0.168446867257341
"120" "mp_MilisavP<U+0435>troni<U+0458><U+0435>vic" 1.48695975582638 -1.14409317564141
"121" "mp_Mili<U+0458>aMil<U+0435>tic" 1.24901835983409 -0.876771770049227
"122" "mp_MiljanaNikolic" 0.229566046985004 -0.207517930693803
"123" "mp_MiljanaZindovic" 0.740791594717887 0.42597542477727
"124" "mp_MiloradDrMi<U+0458>atovic" 1.45265769307103 -1.11995372463132
"125" "mp_MiloradStoshic" 1.11968524866011 -0.610440739668342
"126" "mp_MiloradTsv<U+0435>tanovic" 0.464503540399439 0.0101643286081907
"127" "mp_MilosavMilo<U+0458><U+0435>vic" 1.05296045682515 -0.764821160843576
"128" "mp_MiloshToshanic" 1.25940002175026 -0.884455173221169
"129" "mp_MilovanDr<U+0435>tsun" 1.17697553881874 -0.80554302494865
"130" "mp_MilutinMrkonjic" 1.62352165382172 -1.06369006636262
"131" "mp_Mil<U+0435>naBicanin" 1.40203537152226 -1.03379435632092
"132" "mp_Mil<U+0435>naCorilic" 0.804728858647368 -0.55148975008742
"133" "mp_Mil<U+0435>naTurk" 1.23946854969272 -0.872613710882668
"134" "mp_Mil<U+0435>taPoskuritsa" -0.255488223906711 0.150265782269898
"135" "mp_Mil<U+0435>ticMiha<U+0458>lovic" 1.30235178711316 -1.02339934502118
"136" "mp_MiodragLinta" 0.433310045397349 0.00966350964069966
"137" "mp_MiodragNikolic" 1.54398144659162 -0.786038349911205
"138" "mp_MiraP<U+0435>trovic" 0.969871714854411 -0.57555998873038
"139" "mp_MirkoChikiriz" 1.75019533243987 -1.08144293852922
"140" "mp_MirkoKrlic" 1.26238630311394 -0.895136447901721
"141" "mp_MiroljubStankovic" 0.40965009799634 -0.4068598418819
"142" "mp_MiroslavMarkic<U+0435>vic" -0.773033713048158 0.760381652766188
"143" "mp_Mir<U+0458>anaAndric" 1.39118250147672 -0.988358556654454
"144" "mp_Mir<U+0458>anaDjokovic" 1.22203867368178 -0.858915830496366
"145" "mp_Mir<U+0458>anaDragash" 1.14761541525753 -0.821508563926325
"146" "mp_Mir<U+0458>anaMar<U+0458>anovic" 1.24603888511981 -0.869597104163955
"147" "mp_Mlad<U+0435>nGru<U+0458>ic" 0.886459571032703 -0.552376039486657
"148" "mp_Mlad<U+0435>nLukic" 0.254296547443688 -0.137077172774472
"149" "mp_MomirSto<U+0458>anovic" 1.78809521675315 -1.71477205957473
"150" "mp_MomoCholakovic" 1.02953570726535 -0.828622490821582
