"voter_id" "present" "absent" "attendance"
"5509a907273a3904f6e71d36" 1320 235 0.84887459807074
"5509a907273a3904f6e71d3a" 1005 9 0.99112426035503
"5509a907273a3904f6e71d3e" 1403 152 0.902250803858521
"5509a907273a3904f6e71d42" 1531 24 0.984565916398714
"5509a907273a3904f6e71d46" 1544 11 0.992926045016077
"5509a907273a3904f6e71d4a" 992 22 0.978303747534517
"5509a907273a3904f6e71d4e" 942 33 0.966153846153846
"5509a907273a3904f6e71d52" 1463 92 0.940836012861736
"5509a907273a3904f6e71d56" 1467 88 0.943408360128617
"5509a907273a3904f6e71d5a" 1547 8 0.994855305466238
"5509a907273a3904f6e71d5e" 466 10 0.978991596638655
"5509a908273a3904f6e71d62" 1465 90 0.942122186495177
"5509a908273a3904f6e71d66" 1443 112 0.927974276527331
"5509a908273a3904f6e71d6a" 1305 250 0.839228295819936
"5509a908273a3904f6e71d6e" 1495 60 0.961414790996785
"5509a908273a3904f6e71d72" 1485 70 0.954983922829582
"5509a908273a3904f6e71d76" 1530 25 0.983922829581994
"5509a908273a3904f6e71d7a" 1458 97 0.937620578778135
"5509a908273a3904f6e71d7e" 1501 54 0.965273311897106
"5509a908273a3904f6e71d82" 1553 2 0.998713826366559
"5509a908273a3904f6e71d86" 1554 1 0.99935691318328
"5509a908273a3904f6e71d8a" 1528 27 0.982636655948553
"5509a908273a3904f6e71d8e" 0 290 0
"5509a908273a3904f6e71d92" 1460 95 0.938906752411576
"5509a908273a3904f6e71d96" 1550 5 0.996784565916399
"5509a908273a3904f6e71d9a" 1553 2 0.998713826366559
"5509a909273a3904f6e71d9e" 1495 60 0.961414790996785
"5509a909273a3904f6e71da2" 1549 6 0.996141479099678
"5509a909273a3904f6e71da6" 1529 26 0.983279742765273
"5509a909273a3904f6e71daa" 1551 4 0.997427652733119
"5509a909273a3904f6e71dae" 1550 5 0.996784565916399
"5509a909273a3904f6e71db2" 441 35 0.926470588235294
"5509a909273a3904f6e71db6" 1553 2 0.998713826366559
"5509a909273a3904f6e71dba" 1310 245 0.842443729903537
"5509a909273a3904f6e71dbe" 1554 1 0.99935691318328
"5509a909273a3904f6e71dc2" 413 63 0.867647058823529
"5509a909273a3904f6e71dc6" 1549 6 0.996141479099678
"5509a909273a3904f6e71dca" 1530 25 0.983922829581994
"5509a909273a3904f6e71dce" 1542 13 0.991639871382637
"5509a909273a3904f6e71dd2" 1548 7 0.995498392282958
"5509a90a273a3904f6e71dd6" 1454 101 0.935048231511254
"5509a90a273a3904f6e71dda" 1546 9 0.994212218649518
"5509a90a273a3904f6e71de2" 1548 7 0.995498392282958
"5509a90a273a3904f6e71de6" 1504 51 0.967202572347267
"5509a90a273a3904f6e71dea" 1539 16 0.989710610932476
"5509a90a273a3904f6e71dee" 1103 452 0.709324758842444
"5509a90a273a3904f6e71df2" 1527 28 0.981993569131833
"5509a90a273a3904f6e71df6" 1309 246 0.841800643086817
"5509a90a273a3904f6e71dfa" 1272 283 0.818006430868167
"5509a90a273a3904f6e71dfe" 1469 86 0.944694533762058
"5509a90a273a3904f6e71e02" 1527 28 0.981993569131833
"5509a90a273a3904f6e71e0a" 1545 10 0.993569131832797
"5509a90a273a3904f6e71e0e" 1543 12 0.992282958199357
"5509a90a273a3904f6e71e12" 1540 15 0.990353697749196
"5509a90b273a3904f6e71e16" 1508 47 0.969774919614148
"5509a90b273a3904f6e71e1a" 467 9 0.98109243697479
"5509a90b273a3904f6e71e1e" 1544 11 0.992926045016077
