"id" "family_name" "given_name" "1" "2"
"5512" "äùastn˝" "Boris" 20.8476846514628 0.294670954346726
"5513" "Tejc" "Jeron˝m" -37.3770503260607 -12.6215640287542
"5516" "⁄lehla" "Tom·ö" 23.5652505082736 0.0469570903938355
"5520" "VilÌmec" "Vladislav" 30.0926833108829 0.276811753153184
"5552" "Pecina" "Martin" -4.90873736549688 -0.924642424907943
"5558" "Schwarzenberg" "Karel" 12.3732898275398 0.0805050621967497
"5766" "JenÌk" "Miroslav" 30.7512941110997 -0.240860731952186
"5768" "Adam" "VojtÏch" -27.2627946444562 13.1374885483579
"5819" "Hus·k" "Jan" 27.8558472779874 0.105765464286821
"5859" "äulc" "Ji¯Ì" 29.5032082659219 -0.426929817416123
"5866" "Velebn˝" "Ladislav" -35.3271815429052 -10.5826651120404
"5890" "Andr˝sov·" "Lenka" 27.4539408681578 0.287799585048029
"5891" "AntonÌn" "Pavel" -30.5125813055638 -7.27945495056129
"5892" "Bab·k" "Michal" 7.03055785798244 1.31387470366216
"5893" "B·rta" "VÌt" 3.51726041384852 2.04394880249648
"5894" "Baöt˝¯" "V·clav" 22.3754184179601 0.810897064368118
"5895" "BÈm" "Pavel" 14.248190326977 2.20534344913324
"5896" "Besser" "Ji¯Ì" 19.2060769045302 0.0371865501236518
"5897" "Bezecn˝" "ZdenÏk" 30.3115950797042 -0.262157984383071
"5898" "BubenÌkov·" "Ludmila" 29.3944615062457 -0.445074124546152
"5899" "Bureö" "Jan" 26.9494727414602 0.252095610647125
"5900" "CempÌrek" "V·clav" 26.8933403135513 0.280381852406972
"5901" "Cogan" "Josef" 31.487588264716 -0.530897365064588
"5902" "»echlovsk˝" "Jan" 28.385230183094 0.342148889612958
"5903" "»ernochov·" "Jana" 23.2682116060209 0.883497699612492
"5904" "Dobeö" "Josef" 6.82581059862459 1.16441028253056
"5905" "Dr·bek" "JaromÌr" 28.0001348251451 0.727081921597674
"5906" "Drastichov·" "Jana" 8.87205707441047 1.59030701573681
"5907" "Drobil" "Pavel" 17.760787270139 2.3103254827873
"5908" "EËek" "Jaroslav" 31.0985413977319 0.0306359932213107
"5909" "Farsk˝" "Jan" 26.0096981426012 0.962349374720444
"5910" "Flori·n" "Jan" 22.9007190131134 0.277885974714509
"5911" "Foldyna" "Jaroslav" -29.1218598780402 -10.8790405943968
"5912" "FraÚkov·" "ätÏp·nka" 0.661465345124604 -0.333993601858122
"5913" "Fuksa" "Ivan" 19.9778157609641 1.74247309028933
"5914" "GazdÌk" "Petr" 27.6781365189848 0.223969022157521
"5915" "Gregora" "Martin" 26.5203784401371 -0.152408968596044
"5916" "Han·kov·" "Alena" 27.9950537544575 -0.497228843530176
"5917" "Heger" "Leoö" 23.942628751634 0.581125210901384
"5918" "HolÌk" "Pavel" -34.4884113590004 -13.2278057775255
"5919" "Hor·Ëek" "V·clav" 26.8887310612466 -0.297336116079179
"5920" "Hub·Ëkov·" "Gabriela" -37.4041357439206 19.3136571151706
"5921" "Huml" "Stanislav" -22.5948340659648 -7.03751136924847
"5922" "Chal·nkov·" "Jitka" 28.215649482158 0.175108299022024
"5923" "Chaloupka" "Otto" 10.3992045149714 2.04254441640177
"5924" "Chalupa" "Tom·ö" 20.1287289014769 0.144260025833734
"5925" "Chlad" "Rudolf" 29.6696556240822 -0.11890477059445
"5926" "Chvojka" "Jan" -36.1274675401733 -10.527575509254
"5927" "Jalowiczor" "Petr" -0.6648857729079 0.152934853673519
"5928" "Janek" "Michal" 29.8015857015014 0.0882129050174662
"5929" "Jeniöta" "LudÏk" 27.2294014126032 -0.155018137563531
"5930" "Jirk˘" "Ladislav" 30.3711723741145 -0.236654506878226
"5931" "Jirout" "Radim" 24.6764806454667 0.260969823470898
"5932" "John" "Radek" 6.01355804662427 2.07832915731746
"5933" "K·dner" "David" 10.3215417775938 1.61987897971466
"5934" "Kl·n" "Jan" -40.0448475535781 21.198402269543
"5935" "Klasnov·" "Kate¯ina" 8.50320167395547 0.811430272057977
"5936" "KoËÌ" "Krist˝na" 4.68699191817929 -1.66660223041946
"5937" "Kohoutov·" "Lenka" 26.149310452482 0.633262459280402
"5938" "Matuöovsk·" "KvÏta" -38.2957348251148 20.9300833425759
"5939" "Korte" "Daniel" 26.423710944805 0.891016252657415
"5940" "Kost¯ica" "Rom" 26.3000251510059 -0.942426293943626
"5941" "KotalÌkov·" "Patricie" 28.5648317659269 -0.255612115190234
"5942" "Kubata" "V·clav" 27.5709833689756 -0.876480633301604
"5943" "Langö·dlov·" "Helena" 27.9676024468799 0.0310836913048493
"5944" "Luköa" "Pavol" 23.7796146628831 0.590900335885661
"5945" "Martin˘" "Jaroslav" 31.0182663017716 -0.137400861072608
"5946" "Navr·tilov·" "Dagmar" 25.9951291786331 0.905404533038661
"5947" "NedvÏdov·" "Marie" -36.8218392187091 19.4420698594567
"5948" "Nekl" "Josef" -40.3457462847651 19.8193766229093
"5949" "NÏmeËek" "VÌt" 26.8827777778853 0.600810395564094
"5950" "Neubauer" "V·clav" -34.8676270173505 -11.4931679601593
"5951" "Oliva" "Ji¯Ì" 29.1447288602827 0.345654414359433
"5952" "Paggio" "Viktor" 27.7740775382722 0.567986533561596
"5953" "Pajer" "Jan" 29.776724668965 -0.100181582216303
"5954" "Peake" "KarolÌna" 23.7089909905923 0.347398458087701
"5955" "Peckov·" "Gabriela" 29.931597240779 -0.533489598217902
"5956" "PolË·k" "Stanislav" 25.7171221618816 0.689204851410508
"5957" "Putnov·" "Anna" 28.1572978777163 0.328337766209849
"5958" "Kaslov·" "Jana" 22.2564648142935 -0.911698767807996
"5959" "RoztoËil" "Aleö" 23.7648921733942 1.16961805338373
"5960" "Rykala" "Adam" -33.6993095673642 -10.5044430616929
"5961" "ÿ·pkov·" "Ivana" 29.462912597889 -0.327147885872101
"5962" "Semelov·" "Marta" -40.0257337756316 20.7188634101472
"5963" "Schejbalov·" "Jaroslava" 26.9809177317597 -0.401090896877093
"5964" "Skalick˝" "Ji¯Ì" 28.5024101069019 0.286972613976253
"5965" "Sklen·k" "Roman" -37.9720645195416 -12.8498366307962
"5966" "Skokan" "Petr" 8.94712707725441 3.03527226198535
"5967" "Smutn˝" "Jan" 28.7982287617872 -0.319012261527655
"5968" "StanÏk" "Pavel" 24.1763011576272 0.532356998351893
"5969" "Stanjura" "ZbynÏk" 30.0684422416899 0.258932457967309
"5970" "Such·" "Jana" 24.4089493214334 0.839466168189836
"5971" "Svoj·k" "Igor" 26.5212399444847 0.538043479954942
"5972" "äarapatka" "Bo¯ivoj" 28.1006834600491 -0.0802029978399488
"5973" "äk·rka" "Jaroslav" 5.25325881503934 -3.90791005825598
"5974" "älÈgr" "Ji¯Ì" -29.3923260686424 -9.97042830952153
"5975" "ätÏtina" "Ji¯Ì" 9.7642892818513 1.41196011831955
"5976" "äùovÌËek" "Milan" 21.5108297061784 1.60581717118285
"5977" "Tancoö" "Josef" -25.7129893510628 -9.40849616137228
"5978" "Vacek" "Martin" 19.7346196983115 1.34928502013611
"5979" "V·halov·" "Dana" -36.1595318103393 -11.1313796151399
"5980" "V·Úa" "Roman" -37.6581382833448 -12.0010434899858
"5981" "Vandas" "Jaroslav" -39.056699521027 -12.4810217214541
"5982" "Vodr·ûka" "David" 14.7589160071991 -0.0749395022118938
"5983" "Vyslouûil" "Radim" 25.2795279012801 0.469225251476514
"5984" "Weberov·" "Ivana" 26.0187216992997 0.236041831872997
"5985" "Wenigerov·" "Jaroslava" 27.9002625412287 -0.0519642546640791
"5986" "Witoszov·" "Ren·ta" 30.0882081247193 -0.0865352850727674
"5987" "Zem·nek" "Ji¯Ì" -35.706502591028 -10.0223008376545
"5989" "Zemek" "V·clav" -34.7956303290479 -12.2525171410931
"5990" "Fischerov·" "Jana" 29.4410691288168 0.592166744091198
"5991" "Novotn˝" "Josef" -28.1409321049003 -6.04193269681944
"5992" "Novotn˝ st." "Josef" 7.07511342879954 2.69337860777628
"5993" "Rusnok" "Ji¯Ì" 28.0280005242417 0.862797274394268
"5999" "Strnadlov·" "Miroslava" -37.3536927524986 -11.3871630182891
"6003" "Petr·Ú" "Miroslav" 8.61601902022653 2.00482012285436
"6008" "Kubata" "Jan" 22.5555457616792 1.24092873513432
"6095" "HoleËek" "Petr" 4.07365801302717 0.180527236072422
"6096" "KoubÌk" "V·clav" -4.19561443947376 -0.90530649808717
"6097" "Pek·rek" "Roman" 2.26204739574097 -0.0824787115836886
"6098" "Bern·öek" "Miroslav" 3.04396030367701 8.63164599699647e-06
"68" "KluËka" "V·clav" -19.9220964524817 -6.7265592400115
